index,location,price,floor,area,is_furnished,rooms
688398601,Сарыарка,130000,5,40.0,полностью,2
688417386,Есильский,250000,2,45.0,полностью,1
688420291,Есильский,160000,10,60.0,полностью,2
687977698,Алматы,750000,20,167.0,полностью,2
684018820,Есильский,1000000,21,180.0,полностью,2
688442373,Алматы,260000,4,85.0,полностью,1
688450269,Есильский,600000,8,115.0,полностью,2
670973584,Есильский,1000000,12,125.0,полностью,2
662233441,Астана,990000,6,205.0,полностью,3
688345377,Есильский,150000,6,40.0,полностью,1
688451108,Нура,250000,8,44.0,полностью,2
687786467,Есильский,220000,7,45.0,полностью,3
687787868,Есильский,500000,7,120.0,полностью,2
682233310,Есильский,250000,2,57.0,полностью,5
687769747,Есильский,250000,2,72.0,полностью,5
688451881,Есильский,300000,5,67.0,полностью,2
688155954,Алматы,650000,3,235.0,полностью,4
684022190,Алматы,1200000,25,215.0,полностью,1
688219957,Есильский,1500000,4,260.0,полностью,1
684022372,Есильский,1500000,7,200.0,полностью,2
687140315,Есильский,200000,4,40.0,полностью,1
688075863,Есильский,150000,2,32.0,полностью,2
688402611,Есильский,160000,8,40.0,полностью,2
686166115,Есильский,180000,3,48.8,полностью,2
685043306,Есильский,350000,7,95.0,полностью,2
688392419,Есильский,180000,8,48.0,полностью,3
688415995,Нура,200000,7,62.0,полностью,1
674718855,Есильский,250000,8,33.0,полностью,2
688419921,Есильский,200000,3,40.0,полностью,3
688451522,Есильский,600000,12,89.0,полностью,2
688453153,Есильский,350000,5,70.0,полностью,2
688425570,Нура,250000,9,51.0,полностью,1
688464148,Есильский,180000,3,56.0,полностью,3
688469837,Алматы,220000,1,68.0,полностью,3
686439460,Есильский,300000,12,50.9,полностью,2
56468287,Есильский,280000,8,90.0,полностью,1
688134345,Есильский,270000,2,56.0,полностью,3
688469702,Есильский,200000,5,47.0,полностью,3
681514180,Есильский,700000,21,58.0,полностью,5
679289707,Есильский,260000,8,40.0,полностью,3
681530452,Есильский,180000,7,45.0,полностью,3
682421232,Есильский,300000,1,80.0,полностью,4
688468368,Есильский,150000,3,38.0,частично,3
688468341,Сарыарка,130000,5,40.0,полностью,2
687964272,Астана,185000,6,50.0,полностью,2
688468198,Байконур,300000,5,80.0,частично,2
681226306,Есильский,230000,7,76.0,полностью,2
685444180,Алматы,250000,9,45.0,полностью,1
687087853,Есильский,300000,8,66.0,полностью,1
688467789,Есильский,170000,15,57.0,частично,4
687211355,Есильский,260000,9,56.0,полностью,2
688467582,Есильский,1200000,7,200.0,полностью,2
688467184,Алматы,150000,2,46.0,полностью,2
672604373,Есильский,250000,7,60.0,полностью,3
688304064,Есильский,220000,7,50.0,полностью,2
680079509,Есильский,400000,24,100.0,полностью,2
688466744,Есильский,140000,3,38.0,полностью,5
686888532,Алматы,345000,9,124.0,полностью,1
679203909,Есильский,400000,12,65.0,полностью,1
661990174,Есильский,450000,6,91.0,полностью,2
674166858,Алматы,180000,7,70.0,полностью,3
670390936,Есильский,250000,9,60.0,полностью,1
680413530,Алматы,150000,3,45.0,полностью,4
687644260,Есильский,500000,6,100.0,полностью,2
688466019,Алматы,180000,1,58.0,полностью,4
680339043,Есильский,230000,7,75.0,полностью,2
688296116,Сарыарка,350000,12,80.1,полностью,2
660150185,Есильский,230000,9,43.0,полностью,1
662038643,Алматы,280000,13,150.0,полностью,2
682106797,Есильский,180000,3,44.0,полностью,2
679168614,Есильский,300000,2,90.0,полностью,2
688461223,Есильский,250000,1,98.0,частично,2
686717020,Есильский,490000,7,75.0,полностью,3
688426313,Есильский,330000,5,66.0,полностью,1
682730830,Есильский,250000,19,64.0,полностью,2
687882540,Алматы,200000,3,50.0,полностью,2
688464655,Есильский,150000,12,38.0,полностью,4
687514026,Есильский,300000,3,125.0,частично,4
670769059,Астана,450000,4,78.0,полностью,3
683698914,Алматы,320000,10,86.0,полностью,3
682677004,Есильский,220000,10,40.0,полностью,3
688463213,Есильский,170000,5,41.0,полностью,5
679145659,Есильский,500000,15,145.0,частично,1
667020270,Есильский,500000,5,200.0,полностью,1
687282740,Нура,190000,2,38.0,полностью,1
684706186,Алматы,125000,3,20.0,полностью,1
680015093,Астана,400000,2,80.0,полностью,4
679978842,Есильский,430000,7,65.0,полностью,2
678391071,Есильский,220000,3,57.0,полностью,2
685089775,Есильский,250000,7,45.0,полностью,2
687031813,Есильский,240000,3,72.0,полностью,5
688463108,Нура,250000,10,55.0,полностью,5
688462612,Есильский,210000,10,60.0,полностью,5
687674655,Есильский,280000,9,75.0,полностью,4
666594634,Есильский,150000,3,41.0,полностью,1
684032712,Алматы,200000,5,77.8,частично,1
688462812,Есильский,160000,9,38.0,полностью,1
22474681,Сарыарка,200000,8,47.0,полностью,2
688462719,Есильский,210000,7,60.0,полностью,3
688460974,Алматы,140000,6,30.1,полностью,1
682510607,Есильский,400000,3,53.0,полностью,2
688462486,Алматы,150000,3,48.0,полностью,1
688462492,Есильский,180000,15,40.0,полностью,1
688462319,Алматы,230000,9,60.0,полностью,2
673727009,Байконур,150000,6,42.0,полностью,2
688264798,Есильский,400000,3,140.0,полностью,1
688461908,Есильский,210000,4,43.0,полностью,2
682425848,Есильский,250000,5,70.0,частично,2
688461297,Есильский,180000,9,45.0,полностью,2
688461308,Есильский,270000,14,80.0,полностью,2
688461133,Есильский,240000,6,60.0,полностью,2
688461136,Алматы,1200000,18,160.0,полностью,2
688461072,Есильский,180000,6,37.0,полностью,1
688460815,Есильский,350000,3,46.0,полностью,2
671106797,Есильский,150000,1,40.0,полностью,2
688460267,Сарыарка,140000,5,38.0,полностью,1
688460059,Есильский,150000,3,40.0,полностью,3
688460026,Байконур,200000,9,72.0,полностью,1
683453123,Есильский,180000,11,36.0,полностью,3
686426385,Есильский,700000,6,112.0,полностью,2
688459496,Алматы,150000,4,43.0,полностью,1
688459390,Байконур,180000,2,55.0,полностью,2
688459093,Алматы,160000,8,36.0,полностью,2
688459240,Сарыарка,140000,3,40.0,полностью,2
685554209,Есильский,200000,5,50.0,полностью,4
688458762,Байконур,50000,4,15.0,частично,1
688458403,Есильский,250000,7,42.5,полностью,2
682541285,Алматы,250000,7,58.0,полностью,2
677111850,Байконур,300000,13,86.0,полностью,4
688458068,Есильский,400000,3,170.0,полностью,1
688458034,Алматы,120000,10,38.0,полностью,3
688457976,Есильский,280000,6,78.0,полностью,2
681291645,Есильский,200000,4,63.0,полностью,3
688122960,Есильский,300000,4,40.0,полностью,2
688457556,Алматы,140000,9,40.0,частично,2
688457357,Есильский,270000,7,65.0,полностью,1
688287897,Есильский,300000,8,65.0,полностью,3
679172435,Есильский,800000,8,120.0,полностью,2
688457123,Есильский,1500000,3,170.0,полностью,2
688456771,Сарыарка,180000,8,50.0,полностью,2
680563455,Есильский,160000,8,25.0,полностью,1
681229363,Есильский,150000,5,40.0,полностью,3
688317457,Байконур,170000,18,45.0,полностью,1
688317533,Байконур,220000,16,65.0,полностью,3
688317745,Есильский,170000,7,40.0,полностью,3
681624733,Есильский,170000,24,45.0,полностью,2
